cell_id,temperature,charge_rate,cycle,SOH,CE,V_mid,P_CV,R0,t_CC,V_relax_drop,t_CV
CY25-025_1-#1,25.0,0.25,54.0,97.05032288913807,99.87113253963211,3.3553098500000003,8.58937620627129,0.001428786189920157,11860.675413900055,0.020827800000000174,2005.5162390728947
CY25-025_1-#1,25.0,0.25,55.0,96.99303068977846,99.84397064671599,3.3553098500000003,8.602451333143923,0.001462571099218009,11851.863412846113,0.0210638000000003,2006.414239186095
CY25-025_1-#1,25.0,0.25,56.0,96.94586032511862,99.88232852499571,3.35515235,8.600852346113626,0.0014286042571785126,11844.355411956087,0.021024699999999896,2005.214239039924
CY25-025_1-#1,25.0,0.25,57.0,96.88598364481527,99.91566902428715,3.35479795,8.577730647325819,0.001451082482480187,11840.087411446031,0.02118209999999987,1997.3162381001748
CY25-025_1-#1,25.0,0.25,58.0,96.81878402890199,99.8820267680535,3.35501455,8.613073715864484,0.0014400805317745051,11829.169410145842,0.0212216999999999,2000.8162385160103
CY25-025_1-#1,25.0,0.25,59.0,96.7885251104121,99.85479341323347,3.35503425,8.619663967918488,0.0014287089681291395,11821.423409220995,0.021221600000000507,2013.214239994064
CY25-025_1-#1,25.0,0.25,60.0,96.72010574821175,99.85154640744419,3.3549161000000005,8.62714437925831,0.0014288592467392848,11815.557408522815,0.021143000000000356,2008.6142394470517
CY25-025_1-#1,25.0,0.25,61.0,96.65825268637457,99.90263570120251,3.35487675,8.636148611618683,0.001439914288569807,11807.845407601679,0.02118209999999987,2008.0162393737119
CY25-025_1-#1,25.0,0.25,62.0,96.6050359061461,99.89295582788658,3.35479795,8.645825646979535,0.0014400278012481258,11797.781406402122,0.02126070000000002,2012.6162399200257
CY25-025_1-#1,25.0,0.25,63.0,96.55979343353009,99.87749199703441,3.35503425,8.645087641170313,0.0014399797963468928,11792.427405762952,0.021143000000000356,2014.9162401929498
CY25-025_1-#1,25.0,0.25,64.0,96.50026851523775,99.87329540202778,3.35467985,8.661272990658226,0.0014511035715858063,11783.169404658955,0.02118210000000076,2016.5162403888535
CY25-025_1-#1,25.0,0.25,65.0,96.45099514996843,99.89598249369242,3.3557625,8.660626607932594,0.001439914288569807,11778.925404157024,0.021339900000000078,2018.226240589749
CY25-025_1-#1,25.0,0.25,66.0,96.38046519493095,99.92972740284354,3.3548963,8.661714689424526,0.001439670278609656,11768.151402871124,0.02141859999999962,2011.7322398168035
CY25-025_1-#1,25.0,0.25,67.0,96.34178756265366,99.89598559614402,3.3548963,8.709608277004923,0.001428724377749454,11757.399401589995,0.021261200000000535,2018.8322406641673
CY25-025_1-#1,25.0,0.25,68.0,96.28507456833323,99.88726251005077,3.3551326,8.695316579703839,0.001462353002404519,11751.451400875812,0.02130040000000033,2022.2282410699409
CY25-025_1-#1,25.0,0.25,69.0,96.21688370868338,99.90678027314924,3.3551326,8.70596051919243,0.0014287614834426724,11742.367399796844,0.021536399999999567,2018.8322406641673
CY25-025_1-#1,25.0,0.25,70.0,96.18476195795095,99.88608013755716,3.3535775,8.734859952782987,0.0014513550820835195,11734.231398826,0.02130030000000005,2029.822241972899
CY25-025_1-#1,25.0,0.25,71.0,96.11443316409137,99.84742555048052,3.3545814,8.724071719080797,0.0014511795656926363,11729.679398281733,0.02141860000000051,2027.1282416542526
CY25-025_1-#1,25.0,0.25,72.0,96.06745404771671,99.85548131036182,3.3555264,8.750741737183738,0.0014289253499682214,11718.653396971291,0.021536300000000175,2032.1222422455903
CY25-025_1-#1,25.0,0.25,73.0,96.0139233206137,99.87928012940127,3.35353805,8.736287046441495,0.0014287271825935896,11713.677396372892,0.021378999999999593,2026.426241569221
CY25-025_1-#1,25.0,0.25,74.0,95.96013895961391,99.87938298649117,3.3557231,8.749094631515163,0.0014285773837769565,11705.361395384884,0.02169370000000015,2027.8242417320143
CY25-025_1-#1,25.0,0.25,75.0,95.90720006737553,99.853033755993,3.3555264,8.790206970330756,0.0014625763383226248,11695.285394183127,0.02141850000000023,2040.6282432640437
CY25-025_1-#1,25.0,0.25,76.0,95.86275436384074,99.86517741256822,3.3557231,8.814663630980245,0.0014624940895521874,11683.981392835733,0.021497300000000052,2043.7342436322942
CY25-025_1-#1,25.0,0.25,77.0,95.8060138336222,99.87064180440407,3.3536758,8.800286950868855,0.0014286243110136858,11680.115392376203,0.021694199999999775,2041.3242433441337
CY25-025_1-#1,25.0,0.25,78.0,95.75842137321948,99.90902322584544,3.3552115,8.828211633385056,0.0014511455221796758,11669.393391096964,0.021654600000000634,2046.9242440126836
CY25-025_1-#1,25.0,0.25,79.0,95.7133304062274,99.89270982181179,3.3546602999999995,8.830811036394476,0.0014511705757319915,11663.18739036005,0.021733300000000177,2047.6242440936621
CY25-025_1-#1,25.0,0.25,80.0,95.65616256462584,99.84631676434596,3.354857,8.855685080368993,0.0014400276869290247,11655.70538946148,0.021615000000000606,2050.7242444676813
CY25-025_1-#1,25.0,0.25,81.0,95.60869315145513,99.88896181549836,3.3540697,8.857907889523124,0.0014624523130114505,11646.491388366092,0.021694200000000663,2049.2242442870047
CY25-025_1-#1,25.0,0.25,82.0,95.56028891273876,99.91882536371214,3.3543057000000003,8.845901184747088,0.001451200010484733,11643.54938801704,0.02181200000000061,2049.7282443463337
CY25-025_1-#1,25.0,0.25,83.0,95.49569545888654,99.92805615443638,3.3541877,8.84077656248846,0.0014511495159826137,11636.453387170797,0.02189070000000015,2044.0242436637636
CY25-025_1-#1,25.0,0.25,84.0,95.45633362872846,99.89303175960632,3.3540697,8.877358314998371,0.0014288976403236922,11626.487385981483,0.021772799999999926,2056.4262451459654
CY25-025_1-#1,25.0,0.25,85.0,95.40181760647485,99.9063030033252,3.3538727999999995,8.877168433605185,0.0014397933217881066,11618.993385092122,0.021969800000000816,2052.7282447041944
CY25-025_1-#1,25.0,0.25,86.0,95.35827414518835,99.92957863780524,3.3539121,8.888948544526098,0.00142874643359573,11612.857384354109,0.02204840000000008,2056.932245206088
CY25-025_1-#1,25.0,0.25,87.0,95.30223188143958,99.96065684533005,3.3537152000000003,8.879406133156186,0.0014285401655939956,11606.119383555138,0.02196979999999993,2051.530244562775
CY25-025_1-#1,25.0,0.25,88.0,95.24447276363973,99.93152099228193,3.3535972000000003,8.882003337464878,0.001451283729379373,11599.79738280247,0.02204850000000036,2050.830244478304
CY25-025_1-#1,25.0,0.25,89.0,95.2033211270266,99.91330631711523,3.3535972000000003,8.894264964925908,0.0014286231914246046,11592.213381899986,0.022088000000000108,2052.028244618792
CY25-025_1-#1,25.0,0.25,90.0,95.15565591867642,99.94615795710662,3.3535972000000003,8.923125672104025,0.0014511073046854339,11583.855380902765,0.02189070000000015,2062.736245897133
CY25-025_1-#1,25.0,0.25,91.0,95.10749727327227,99.97467939500426,3.3536758,8.912847324407936,0.0014397179301117507,11577.591380152619,0.022087600000000762,2059.1342454659753
CY25-025_1-#1,25.0,0.25,92.0,95.05229915556454,99.94355561235322,3.3537152000000003,8.938250059280891,0.0014510753236297229,11569.701379213715,0.02196979999999993,2065.7222462520003
CY25-025_1-#1,25.0,0.25,93.0,95.00581717703078,99.90560040988501,3.3536365,8.962432607551275,0.0014400497051336785,11560.041378062917,0.022127199999999903,2070.4322468109895
CY25-025_1-#1,25.0,0.25,94.0,94.95193220069828,99.95779119753058,3.3530853,8.948354068466546,0.0014398910344295154,11555.131377477665,0.022323600000000887,2066.9362463988364
CY25-025_1-#1,25.0,0.25,95.0,94.89906504831477,99.97864376625778,3.3530853,8.95538433073122,0.0014285516845656907,11547.49737656489,0.022323600000000887,2067.626246482134
CY25-025_1-#1,25.0,0.25,96.0,94.84759834102981,99.97318724845894,3.3530459,8.983711128805481,0.0014512483870689713,11537.403375365771,0.022442299999999804,2070.4302468148526
CY25-025_1-#1,25.0,0.25,97.0,94.79846280375537,99.92782566851803,3.3529672999999995,9.009319809690362,0.0014624712396267016,11528.89337434806,0.02244189999999957,2075.5322474199347
CY25-025_1-#1,25.0,0.25,98.0,94.74808493297033,99.95960213382911,3.3530459,8.985371887933251,0.0014398385678901521,11525.659373963252,0.02244189999999957,2070.7282468487974
CY25-025_1-#1,25.0,0.25,99.0,94.70685552408837,99.99045005142219,3.352731,9.010959071789532,0.0014286467580928485,11516.672094203532,0.02244189999999957,2077.130390584003
CY25-025_1-#1,25.0,0.25,100.0,94.64286288369794,99.98158675607695,3.3517859,8.995923258925185,0.0014398836630274661,11512.039079803973,0.0224814999999996,2072.8343937699683
CY25-025_1-#1,25.0,0.25,101.0,94.59507012361372,99.96462096394112,3.3523371,9.049552906130508,0.0014286988066321133,11498.427090282785,0.022599700000000666,2082.6223863293417
CY25-025_1-#1,25.0,0.25,102.0,94.55871986693882,99.9743661360979,3.3530656,9.050548767794517,0.0014399036506319424,11492.089095309377,0.022521099999999628,2088.428381717298
CY25-025_1-#1,25.0,0.25,103.0,94.5037781013388,100.00300243841154,3.3520222,9.059264040913934,0.0014622279066964228,11487.765098620672,0.02263880000000018,2087.4303825609386
CY25-025_1-#1,25.0,0.25,104.0,94.45205186837107,99.99414738633506,3.3524554,9.065735853049068,0.0014397472286553508,11479.117105212994,0.022638799999999293,2089.726380760316
CY25-025_1-#1,25.0,0.25,105.0,94.40933116479104,99.96806132123103,3.3512349,9.095739107590903,0.001439958353760601,11469.899112530518,0.022599700000000666,2096.6203753491864
CY25-025_1-#1,25.0,0.25,106.0,94.3595813995698,99.94336938628224,3.3514316,9.103099491734492,0.0014287298236564166,11463.217117649037,0.022796200000000155,2096.930375240743
CY25-025_1-#1,25.0,0.25,107.0,94.303877435363,99.96384553195361,3.3522584,9.107078541831212,0.0014736526931823667,11457.339122153819,0.022639299999999807,2097.9223744203337
CY25-025_1-#1,25.0,0.25,108.0,94.25119217152155,99.97796794706379,3.35381365,9.113249903770848,0.0014624071135466846,11449.261128454935,0.022796099999999875,2098.030374295544
CY25-025_1-#1,25.0,0.25,109.0,94.18260879700222,99.93841418423946,3.351156,9.13023759977825,0.0014287844474955359,11439.841135703027,0.02279660000000039,2098.6223738351837
CY25-025_1-#1,25.0,0.25,110.0,94.14706927293784,99.90872578589857,3.35326245,9.17554272879408,0.0015187801886377835,11429.175143968314,0.02311129999999917,2109.5223653982393
CY25-025_1-#1,25.0,0.25,111.0,94.10457588843333,99.94139687679,3.3514316,9.179273520246827,0.0014287408940188205,11423.08914876962,0.02279660000000039,2111.922363494057
CY25-025_1-#1,25.0,0.25,112.0,94.050948281714,99.98186413713414,3.3527113,9.19318464951801,0.00147349596531794,11414.321155571379,0.022953999999999475,2112.8303627818823
CY25-025_1-#1,25.0,0.25,113.0,94.01275319609603,99.95500826204876,3.3525931500000006,9.21866708124627,0.0014286901989608255,11406.419161561877,0.023032699999999018,2117.126359567046
CY25-025_1-#1,25.0,0.25,114.0,93.9583407699365,99.89142235207514,3.3525144,9.24364845017492,0.0014287903327660969,11397.517168547958,0.022835699999999903,2119.4263577349484
CY25-025_1-#1,25.0,0.25,115.0,93.91503631489083,99.93126616304379,3.3531443,9.244327951988687,0.0014737784534327352,11391.173173402436,0.022875299999999044,2124.130354200024
CY25-025_1-#1,25.0,0.25,116.0,93.85952997085114,99.97399007847487,3.35275065,9.255879797137997,0.0014622069329581482,11385.43317784369,0.02311129999999917,2125.324353240896
CY25-025_1-#1,25.0,0.25,117.0,93.80883294377006,99.96035838509904,3.3513923,9.257028318363512,0.0014286687433092795,11378.165183574427,0.02307180000000031,2126.224352492951
CY25-025_1-#1,25.0,0.25,118.0,93.76182761849418,99.94931548884026,3.3509593,9.278845399008672,0.0015074970056357972,11366.615192577243,0.022796199999999267,2130.8223488670774
CY25-025_1-#1,25.0,0.25,119.0,93.71291255146642,99.92454176191187,3.35149075,9.286656985995508,0.0014624176243977624,11362.189195875078,0.02307179999999942,2129.534349944908
CY25-025_1-#1,25.0,0.25,120.0,93.66764003276073,99.97639194009405,3.35176635,9.294294435129844,0.0014848356015327042,11357.26919970708,0.02326870000000003,2129.834349756129
CY25-025_1-#1,25.0,0.25,121.0,93.62445583617604,99.98715770631075,3.35302625,9.314022968560927,0.0014625050561195396,11347.213207542896,0.023190500000000114,2133.232347036712
CY25-025_1-#1,25.0,0.25,122.0,93.58199177142218,99.91839421265315,3.35078205,9.346612786002979,0.001462529652942208,11338.957213952672,0.023190500000000114,2138.2323431819677
CY25-025_1-#1,25.0,0.25,123.0,93.50769613480988,99.88014930707823,3.35239625,9.354160760008897,0.0014287123879932408,11331.131220031064,0.02342659999999963,2141.334340692032
CY25-025_1-#1,25.0,0.25,124.0,93.48252360561393,99.96705611457736,3.3531443,9.367737160545595,0.0014287965367760014,11322.84322630614,0.0231899999999996,2144.8303381013684
CY25-025_1-#1,25.0,0.25,125.0,93.42703894650002,99.97516196749486,3.3520813,9.368908262299595,0.0014737921664855001,11317.027230873704,0.02330830000000006,2144.930338046048
CY25-025_1-#1,25.0,0.25,126.0,93.37422747080073,99.92459786000853,3.3525144,9.390976786128839,0.0014286389141388795,11308.955237113405,0.023426099999999117,2150.634333618451
CY25-025_1-#1,25.0,0.25,127.0,93.33028418532278,99.90571750506638,3.3519434500000003,9.398537556789561,0.0014286120280885548,11299.773244291078,0.023347900000000088,2155.6303296810947
CY25-025_1-#1,25.0,0.25,128.0,93.28082999926465,99.97273754656848,3.3522388,9.416678403233174,0.0014399524434919628,11292.087250154,0.023386999999999603,2151.12433329504
CY25-025_1-#1,25.0,0.25,129.0,93.23823696553306,99.99269209595545,3.35239625,9.418830844654257,0.0014511648759777417,11289.767252040096,0.023426099999999117,2152.6403320687823
CY25-025_1-#1,25.0,0.25,130.0,93.18769579065595,99.96268789208622,3.3508214,9.436036147321888,0.001462390682655269,11279.183260229882,0.023505299999999174,2155.6303296810947
CY25-025_1-#1,25.0,0.25,131.0,93.13426503919759,99.91830525086895,3.3511757500000003,9.457694708796481,0.0014625125305965856,11271.831265992485,0.023622999999999728,2157.028328632936
CY25-025_1-#1,25.0,0.25,132.0,93.10726069982238,99.93475246761143,3.3511757500000003,9.457694708796481,0.0014400907946746824,11266.831269802991,0.023505199999999782,2162.52632432431
CY25-025_1-#1,25.0,0.25,133.0,93.04643919674746,99.9489042241365,3.3505851,9.465449295021395,0.0014511648759777417,11259.707275361754,0.023465599999999753,2162.028324708808
CY25-025_1-#1,25.0,0.25,134.0,92.98574305462441,99.92110889160739,3.35070325,9.47770492806168,0.0014737958641485,11251.065282038879,0.023741799999999813,2158.1283277785406
CY25-025_1-#1,25.0,0.25,135.0,92.9416516537239,99.89730375817956,3.3514513,9.504251838544917,0.0014515285327716223,11243.271288063377,0.023622999999999728,2166.6323212431744
CY25-025_1-#1,25.0,0.25,136.0,92.89516606659632,99.88547565068755,3.35054575,9.519139783400112,0.0014515285327716223,11232.641296308488,0.02342650000000024,2179.0243115429766
CY25-025_1-#1,25.0,0.25,137.0,92.86012900499799,99.94751107967026,3.3509986000000005,9.519139783400112,0.001439976479146469,11227.993299882393,0.023662500000000364,2172.832316436339
CY25-025_1-#1,25.0,0.25,138.0,92.85195640867718,99.92603396713096,3.34965995,9.540189521019068,0.0014511659749299897,11221.42730491981,0.023899100000000395,2172.428316662088
CY25-025_1-#1,25.0,0.25,139.0,92.79707912961224,99.89155691263427,3.35180565,9.57659425199057,0.0014514348526195764,11216.945308411494,0.023662599999999756,2182.0263092154637
CY25-025_1-#1,25.0,0.25,140.0,92.74601090186098,99.86939576223548,3.3504671,9.600738321100764,0.0014853068800200432,11211.46931272,0.02378029999999942,2184.236307532061
CY25-025_1-#1,25.0,0.25,141.0,92.7004688299942,99.9088363324938,3.3510773,9.54423115507696,0.0014287330963166085,11202.135319817811,0.023977799999999938,2176.0323138530366
CY25-025_1-#1,25.0,0.25,142.0,92.6099168979998,99.92309499789779,3.3510379500000003,9.600738321100764,0.0014624637963335096,11201.4933204283,0.02405649999999948,2182.338309002109
CY25-025_1-#1,25.0,0.25,143.0,92.56056601060975,99.9088363324938,3.3515498500000005,9.62828035243941,0.0014288431514475988,11181.3893359676,0.023780799999999935,2190.230302891694
CY25-025_1-#1,25.0,0.25,144.0,92.52328848859042,99.90307753918323,3.3516482000000005,9.645220706890672,0.0014626180401447982,11173.79134192178,0.023977200000000032,2195.1222990364768
CY25-025_1-#1,25.0,0.25,145.0,92.51189128503826,99.95831446650033,3.34912835,9.638401025055362,0.0014398850851966068,11168.411346137524,0.02397779999999905,2191.3323019510135
CY25-025_1-#1,25.0,0.25,146.0,92.44344096134142,99.93597118961665,3.34908905,9.640194381034565,0.0014736045241963492,11167.487346761394,0.024135099999999632,2194.9302992485464
CY25-025_1-#1,25.0,0.25,147.0,92.3652529114059,99.92309499789779,3.35070325,9.65202028221829,0.0014738069687561853,11156.337355337571,0.0240563999999992,2190.8343024910428
CY25-025_1-#1,25.0,0.25,148.0,92.32872787977446,99.88496568810952,3.34964025,9.65202028221829,0.0014626716637934376,11143.091365594417,0.02405640000000009,2205.726290895138
CY25-025_1-#1,25.0,0.25,149.0,92.27235524497208,99.9039803002983,3.34936465,9.694918412469551,0.001484998171347148,11142.973365790676,0.024213800000000063,2186.836305432953
CY25-025_1-#1,25.0,0.25,150.0,92.23605187496733,99.95994993710259,3.3492858500000002,9.694918412469551,0.001507536643161351,11132.83537369594,0.024213799999999175,2205.5322909946553
CY25-025_1-#1,25.0,0.25,151.0,92.18307508242391,99.98162198757238,3.3486559500000004,9.705342214296552,0.0014961714619530129,11124.701379890088,0.024135099999999632,2200.4322949126363
CY25-025_1-#1,25.0,0.25,152.0,92.133361746521,99.92396137703832,3.34857715,9.74219345494071,0.001440061925586155,11115.599387039896,0.024135099999998744,2211.0222867815755
CY25-025_1-#1,25.0,0.25,153.0,92.07980612387856,99.91502141496264,3.3502898500000002,9.751625850866255,0.0015187768403186843,11107.359393313061,0.024331999999999354,2208.734288558364
CY25-025_1-#1,25.0,0.25,154.0,92.05996049805029,99.98104566051215,3.3503292,9.733788500733034,0.0015073532656388268,11103.297396466602,0.024253399999999203,2206.0342906038277
CY25-025_1-#1,25.0,0.25,155.0,91.98769744477521,99.94414194757513,3.34948275,9.73770979431901,0.0015187312551659708,11100.833398371935,0.024371599999999383,2209.9302876819856
CY25-025_1-#1,25.0,0.25,156.0,91.93852050759563,99.93202528948534,3.3494040000000003,9.802634616671554,0.0015300999214973722,11084.631411071867,0.024410699999998897,2221.4282786622643
